state,category,number,date
montana,Preparedness Organizations,0,2022-06-26
montana,Faith-based Organizations,0,2022-06-26
montana,"Museums, Libraries, Parks, etc.",0,2022-06-26
montana,Animal Shelter/Service Providers,0,2022-06-26
montana,Agriculture/Livestock Sector,0,2022-06-26
montana,Volunteer Radio Groups,0,2022-06-26
montana,Science/Engineering Organizations,0,2022-06-26
montana,Media Organizations,0,2022-06-26
montana,Other,0,2022-06-26
nevada,Individuals/Families,15,2022-06-26
nevada,Childcare and Pre-Schools,105,2022-06-26
nevada,K-12 Schools and Districts,"2,468",2022-06-26
nevada,Colleges and Universities,0,2022-06-26
nevada,Local Government,0,2022-06-26
nevada,State Government,0,2022-06-26
nevada,Federal/National Government (Including Military),0,2022-06-26
nevada,Tribes/Indigenous Peoples,0,2022-06-26
nevada,Businesses,210,2022-06-26
nevada,Hotels and Other Lodgings,0,2022-06-26
nevada,Healthcare,693,2022-06-26
nevada,Senior Facilities/Communities,0,2022-06-26
nevada,Disability/AFN Organizations,10,2022-06-26
nevada,Non-Profit Organizations,4,2022-06-26
nevada,Neighborhood Groups,0,2022-06-26
nevada,Preparedness Organizations,0,2022-06-26
nevada,Faith-based Organizations,0,2022-06-26
nevada,"Museums, Libraries, Parks, etc.",0,2022-06-26
nevada,Animal Shelter/Service Providers,0,2022-06-26
nevada,Agriculture/Livestock Sector,0,2022-06-26
nevada,Volunteer Radio Groups,0,2022-06-26
nevada,Science/Engineering Organizations,10,2022-06-26
nevada,Media Organizations,0,2022-06-26
nevada,Other,0,2022-06-26
newmexico,Individuals/Families,3,2022-06-26
newmexico,Childcare and Pre-Schools,0,2022-06-26
newmexico,K-12 Schools and Districts,0,2022-06-26
newmexico,Colleges and Universities,0,2022-06-26
newmexico,Local Government,"1,500",2022-06-26
newmexico,State Government,70,2022-06-26
newmexico,Federal/National Government (Including Military),0,2022-06-26
newmexico,Tribes/Indigenous Peoples,0,2022-06-26
newmexico,Businesses,0,2022-06-26
newmexico,Hotels and Other Lodgings,0,2022-06-26
newmexico,Healthcare,20,2022-06-26
newmexico,Senior Facilities/Communities,0,2022-06-26
newmexico,Disability/AFN Organizations,0,2022-06-26
newmexico,Non-Profit Organizations,0,2022-06-26
newmexico,Neighborhood Groups,0,2022-06-26
newmexico,Preparedness Organizations,20,2022-06-26
newmexico,Faith-based Organizations,0,2022-06-26
newmexico,"Museums, Libraries, Parks, etc.",0,2022-06-26
newmexico,Animal Shelter/Service Providers,0,2022-06-26
newmexico,Agriculture/Livestock Sector,0,2022-06-26
newmexico,Volunteer Radio Groups,0,2022-06-26
newmexico,Science/Engineering Organizations,0,2022-06-26
newmexico,Media Organizations,0,2022-06-26
newmexico,Other,0,2022-06-26
northeast,Individuals/Families,8,2022-06-26
northeast,Childcare and Pre-Schools,0,2022-06-26
northeast,K-12 Schools and Districts,"6,028",2022-06-26
northeast,Colleges and Universities,152,2022-06-26
northeast,Local Government,16,2022-06-26
northeast,State Government,0,2022-06-26
northeast,Federal/National Government (Including Military),200,2022-06-26
northeast,Tribes/Indigenous Peoples,0,2022-06-26
northeast,Businesses,7,2022-06-26
northeast,Hotels and Other Lodgings,0,2022-06-26
northeast,Healthcare,141,2022-06-26
northeast,Senior Facilities/Communities,0,2022-06-26
northeast,Disability/AFN Organizations,0,2022-06-26
northeast,Non-Profit Organizations,0,2022-06-26
northeast,Neighborhood Groups,0,2022-06-26
northeast,Preparedness Organizations,0,2022-06-26
northeast,Faith-based Organizations,0,2022-06-26
northeast,"Museums, Libraries, Parks, etc.",0,2022-06-26
northeast,Animal Shelter/Service Providers,0,2022-06-26
northeast,Agriculture/Livestock Sector,0,2022-06-26
northeast,Volunteer Radio Groups,0,2022-06-26
northeast,Science/Engineering Organizations,0,2022-06-26
northeast,Media Organizations,0,2022-06-26
northeast,Other,0,2022-06-26
oregon,Individuals/Families,28,2022-06-26
oregon,Childcare and Pre-Schools,19,2022-06-26
oregon,K-12 Schools and Districts,"48,158",2022-06-26
oregon,Colleges and Universities,"9,400",2022-06-26
oregon,Local Government,"2,600",2022-06-26
oregon,State Government,"3,058",2022-06-26
oregon,Federal/National Government (Including Military),36,2022-06-26
oregon,Tribes/Indigenous Peoples,0,2022-06-26
oregon,Businesses,"38,030",2022-06-26
oregon,Hotels and Other Lodgings,0,2022-06-26
oregon,Healthcare,614,2022-06-26
oregon,Senior Facilities/Communities,65,2022-06-26
oregon,Disability/AFN Organizations,0,2022-06-26
oregon,Non-Profit Organizations,"1,460",2022-06-26
oregon,Neighborhood Groups,0,2022-06-26
oregon,Preparedness Organizations,0,2022-06-26
oregon,Faith-based Organizations,0,2022-06-26
oregon,"Museums, Libraries, Parks, etc.",0,2022-06-26
oregon,Animal Shelter/Service Providers,0,2022-06-26
oregon,Agriculture/Livestock Sector,0,2022-06-26
oregon,Volunteer Radio Groups,7,2022-06-26
oregon,Science/Engineering Organizations,0,2022-06-26
oregon,Media Organizations,0,2022-06-26
oregon,Other,0,2022-06-26
puertorico,Individuals/Families,32,2022-06-26
puertorico,Childcare and Pre-Schools,31,2022-06-26
puertorico,K-12 Schools and Districts,"1,035",2022-06-26
puertorico,Colleges and Universities,625,2022-06-26
puertorico,Local Government,25,2022-06-26
puertorico,State Government,449,2022-06-26
puertorico,Federal/National Government (Including Military),0,2022-06-26
puertorico,Businesses,0,2022-06-26
puertorico,Hotels and Other Lodgings,0,2022-06-26
puertorico,Healthcare,505,2022-06-26
puertorico,Senior Facilities/Communities,109,2022-06-26
puertorico,Disability/AFN Organizations,0,2022-06-26
puertorico,Non-Profit Organizations,8,2022-06-26
puertorico,Neighborhood Groups,50,2022-06-26
puertorico,Preparedness Organizations,0,2022-06-26
puertorico,Faith-based Organizations,0,2022-06-26
puertorico,"Museums, Libraries, Parks, etc.",10,2022-06-26
puertorico,Animal Shelter/Service Providers,0,2022-06-26
puertorico,Agriculture/Livestock Sector,0,2022-06-26
puertorico,Volunteer Radio Groups,15,2022-06-26
puertorico,Science/Engineering Organizations,0,2022-06-26
puertorico,Media Organizations,0,2022-06-26
puertorico,Other,22,2022-06-26
southeast,Individuals/Families,36,2022-06-26
southeast,Childcare and Pre-Schools,98,2022-06-26
southeast,K-12 Schools and Districts,"493,432",2022-06-26
southeast,Colleges and Universities,"30,610",2022-06-26
southeast,Local Government,33,2022-06-26
southeast,State Government,"4,635",2022-06-26
southeast,Federal/National Government (Including Military),"5,400",2022-06-26
southeast,Tribes/Indigenous Peoples,0,2022-06-26
southeast,Businesses,23,2022-06-26
southeast,Hotels and Other Lodgings,0,2022-06-26
southeast,Healthcare,"2,244",2022-06-26
southeast,Senior Facilities/Communities,150,2022-06-26
southeast,Disability/AFN Organizations,0,2022-06-26
southeast,Non-Profit Organizations,85,2022-06-26
southeast,Neighborhood Groups,0,2022-06-26
southeast,Preparedness Organizations,0,2022-06-26
southeast,Faith-based Organizations,0,2022-06-26
southeast,"Museums, Libraries, Parks, etc.",0,2022-06-26
southeast,Animal Shelter/Service Providers,0,2022-06-26
southeast,Agriculture/Livestock Sector,0,2022-06-26
southeast,Volunteer Radio Groups,0,2022-06-26
southeast,Science/Engineering Organizations,0,2022-06-26
southeast,Media Organizations,10,2022-06-26
southeast,Other,11,2022-06-26
texas,Individuals/Families,2,2022-06-26
texas,Childcare and Pre-Schools,0,2022-06-26
texas,K-12 Schools and Districts,0,2022-06-26
texas,Colleges and Universities,0,2022-06-26
texas,Local Government,0,2022-06-26
texas,State Government,0,2022-06-26
texas,Federal/National Government (Including Military),150,2022-06-26
texas,Tribes/Indigenous Peoples,0,2022-06-26
texas,Businesses,75,2022-06-26
texas,Hotels and Other Lodgings,12,2022-06-26
texas,Healthcare,0,2022-06-26
texas,Senior Facilities/Communities,0,2022-06-26
texas,Disability/AFN Organizations,0,2022-06-26
texas,Non-Profit Organizations,0,2022-06-26
texas,Neighborhood Groups,0,2022-06-26
texas,Preparedness Organizations,0,2022-06-26
texas,Faith-based Organizations,0,2022-06-26
texas,"Museums, Libraries, Parks, etc.",0,2022-06-26
texas,Animal Shelter/Service Providers,0,2022-06-26
texas,Agriculture/Livestock Sector,0,2022-06-26
texas,Volunteer Radio Groups,0,2022-06-26
texas,Science/Engineering Organizations,0,2022-06-26
texas,Media Organizations,0,2022-06-26
texas,Other,0,2022-06-26
uppermidwest,Individuals/Families,0,2022-06-26
uppermidwest,Childcare and Pre-Schools,0,2022-06-26
uppermidwest,K-12 Schools and Districts,0,2022-06-26
uppermidwest,Colleges and Universities,0,2022-06-26
uppermidwest,Local Government,0,2022-06-26
uppermidwest,State Government,0,2022-06-26
uppermidwest,Federal/National Government (Including Military),0,2022-06-26
uppermidwest,Tribes/Indigenous Peoples,0,2022-06-26
uppermidwest,Businesses,0,2022-06-26
uppermidwest,Hotels and Other Lodgings,0,2022-06-26
uppermidwest,Healthcare,0,2022-06-26
uppermidwest,Senior Facilities/Communities,0,2022-06-26
uppermidwest,Disability/AFN Organizations,0,2022-06-26
uppermidwest,Non-Profit Organizations,0,2022-06-26
uppermidwest,Neighborhood Groups,0,2022-06-26
uppermidwest,Preparedness Organizations,0,2022-06-26
uppermidwest,Faith-based Organizations,0,2022-06-26
uppermidwest,"Museums, Libraries, Parks, etc.",0,2022-06-26
uppermidwest,Animal Shelter/Service Providers,0,2022-06-26
uppermidwest,Agriculture/Livestock Sector,0,2022-06-26
uppermidwest,Volunteer Radio Groups,0,2022-06-26
uppermidwest,Science/Engineering Organizations,0,2022-06-26
uppermidwest,Media Organizations,0,2022-06-26
uppermidwest,Other,0,2022-06-26
usvi,Individuals/Families,0,2022-06-26
usvi,Childcare and Pre-Schools,113,2022-06-26
usvi,K-12 Schools and Districts,0,2022-06-26
usvi,Colleges and Universities,0,2022-06-26
usvi,Local Government,0,2022-06-26
usvi,State Government,0,2022-06-26
usvi,Federal/National Government (Including Military),0,2022-06-26
usvi,Businesses,0,2022-06-26
usvi,Hotels and Other Lodgings,0,2022-06-26
usvi,Healthcare,0,2022-06-26
usvi,Senior Facilities/Communities,0,2022-06-26
usvi,Disability/AFN Organizations,0,2022-06-26
usvi,Non-Profit Organizations,0,2022-06-26
usvi,Neighborhood Groups,0,2022-06-26
usvi,Preparedness Organizations,0,2022-06-26
usvi,Faith-based Organizations,0,2022-06-26
usvi,"Museums, Libraries, Parks, etc.",0,2022-06-26
usvi,Animal Shelter/Service Providers,0,2022-06-26
usvi,Agriculture/Livestock Sector,0,2022-06-26
usvi,Volunteer Radio Groups,0,2022-06-26
usvi,Science/Engineering Organizations,0,2022-06-26
usvi,Media Organizations,0,2022-06-26
usvi,Other,0,2022-06-26
utah,Individuals/Families,"2,129",2022-06-26
utah,Childcare and Pre-Schools,"8,913",2022-06-26
utah,K-12 Schools and Districts,"623,836",2022-06-26
utah,Colleges and Universities,"143,052",2022-06-26
utah,Local Government,"18,298",2022-06-26
utah,State Government,"21,361",2022-06-26
utah,Federal/National Government (Including Military),219,2022-06-26
utah,Tribes/Indigenous Peoples,25,2022-06-26
utah,Businesses,"21,945",2022-06-26
utah,Hotels and Other Lodgings,0,2022-06-26
utah,Healthcare,"14,434",2022-06-26
utah,Senior Facilities/Communities,"3,792",2022-06-26
utah,Disability/AFN Organizations,591,2022-06-26
utah,Non-Profit Organizations,"4,643",2022-06-26
utah,Neighborhood Groups,"2,955",2022-06-26
utah,Preparedness Organizations,766,2022-06-26
utah,Faith-based Organizations,"14,542",2022-06-26
utah,"Museums, Libraries, Parks, etc.",90,2022-06-26
utah,Animal Shelter/Service Providers,0,2022-06-26
utah,Agriculture/Livestock Sector,0,2022-06-26
utah,Volunteer Radio Groups,513,2022-06-26
utah,Science/Engineering Organizations,156,2022-06-26
utah,Media Organizations,230,2022-06-26
utah,Other,982,2022-06-26
washington,Individuals/Families,104,2022-06-26
washington,Childcare and Pre-Schools,"1,085",2022-06-26
washington,K-12 Schools and Districts,"141,529",2022-06-26
washington,Colleges and Universities,"8,334",2022-06-26
washington,Local Government,"12,284",2022-06-26
washington,State Government,"8,351",2022-06-26
washington,Federal/National Government (Including Military),"34,000",2022-06-26
washington,Tribes/Indigenous Peoples,640,2022-06-26
washington,Businesses,"5,302",2022-06-26
washington,Hotels and Other Lodgings,0,2022-06-26
washington,Healthcare,"26,757",2022-06-26
washington,Senior Facilities/Communities,875,2022-06-26
washington,Disability/AFN Organizations,0,2022-06-26
washington,Non-Profit Organizations,144,2022-06-26
washington,Neighborhood Groups,210,2022-06-26
washington,Preparedness Organizations,10,2022-06-26
washington,Faith-based Organizations,0,2022-06-26
washington,"Museums, Libraries, Parks, etc.",45,2022-06-26
washington,Animal Shelter/Service Providers,0,2022-06-26
washington,Agriculture/Livestock Sector,0,2022-06-26
washington,Volunteer Radio Groups,41,2022-06-26
washington,Science/Engineering Organizations,335,2022-06-26
washington,Media Organizations,0,2022-06-26
washington,Other,50,2022-06-26
wyoming,Individuals/Families,0,2022-06-26
wyoming,Childcare and Pre-Schools,0,2022-06-26
wyoming,K-12 Schools and Districts,282,2022-06-26
wyoming,Colleges and Universities,0,2022-06-26
wyoming,Local Government,0,2022-06-26
wyoming,State Government,0,2022-06-26
wyoming,Federal/National Government (Including Military),0,2022-06-26
wyoming,Tribes/Indigenous Peoples,0,2022-06-26
wyoming,Businesses,0,2022-06-26
wyoming,Hotels and Other Lodgings,0,2022-06-26
wyoming,Healthcare,0,2022-06-26
wyoming,Senior Facilities/Communities,0,2022-06-26
wyoming,Disability/AFN Organizations,0,2022-06-26
wyoming,Non-Profit Organizations,20,2022-06-26
wyoming,Neighborhood Groups,0,2022-06-26
wyoming,Preparedness Organizations,0,2022-06-26
wyoming,Faith-based Organizations,0,2022-06-26
wyoming,"Museums, Libraries, Parks, etc.",0,2022-06-26
wyoming,Animal Shelter/Service Providers,0,2022-06-26
wyoming,Agriculture/Livestock Sector,0,2022-06-26
wyoming,Volunteer Radio Groups,0,2022-06-26
wyoming,Science/Engineering Organizations,0,2022-06-26
wyoming,Media Organizations,0,2022-06-26
wyoming,Other,0,2022-06-26
yukon,Individuals/Families,0,2022-06-26
yukon,Childcare and Pre-Schools,0,2022-06-26
yukon,K-12 Schools and Districts,0,2022-06-26
yukon,Colleges and Universities,0,2022-06-26
yukon,Local Government,90,2022-06-26
yukon,Federal/National Government (Including Military),0,2022-06-26
yukon,Businesses,0,2022-06-26
yukon,Hotels and Other Lodgings,0,2022-06-26
yukon,Healthcare,0,2022-06-26
yukon,Senior Facilities/Communities,0,2022-06-26
yukon,Disability/AFN Organizations,0,2022-06-26
yukon,Non-Profit Organizations,0,2022-06-26
yukon,Preparedness Organizations,0,2022-06-26
yukon,Faith-based Organizations,0,2022-06-26
yukon,"Museums, Libraries, Parks, etc.",0,2022-06-26
yukon,Animal Shelter/Service Providers,0,2022-06-26
yukon,Agriculture/Livestock Sector,0,2022-06-26
yukon,Volunteer Radio Groups,0,2022-06-26
yukon,Science/Engineering Organizations,0,2022-06-26
yukon,Media Organizations,0,2022-06-26
yukon,Other,0,2022-06-26
state,category,number,date
alaska,Individuals/Families,9,2022-06-30
alaska,Childcare and Pre-Schools,0,2022-06-30
alaska,K-12 Schools and Districts,"1,048",2022-06-30
alaska,Colleges and Universities,0,2022-06-30
alaska,Local Government,0,2022-06-30
alaska,State Government,500,2022-06-30
alaska,Federal/National Government (Including Military),"1,030",2022-06-30
alaska,Tribes/Indigenous Peoples,0,2022-06-30
alaska,Businesses,907,2022-06-30
alaska,Hotels and Other Lodgings,0,2022-06-30
alaska,Healthcare,"3,695",2022-06-30
alaska,Senior Facilities/Communities,15,2022-06-30
alaska,Disability/AFN Organizations,0,2022-06-30
alaska,Non-Profit Organizations,15,2022-06-30
alaska,Neighborhood Groups,0,2022-06-30
alaska,Preparedness Organizations,0,2022-06-30
alaska,Faith-based Organizations,0,2022-06-30
alaska,"Museums, Libraries, Parks, etc.",0,2022-06-30
alaska,Animal Shelter/Service Providers,0,2022-06-30
alaska,Agriculture/Livestock Sector,0,2022-06-30
alaska,Volunteer Radio Groups,0,2022-06-30
alaska,Science/Engineering Organizations,0,2022-06-30
alaska,Media Organizations,0,2022-06-30
alaska,Other,0,2022-06-30
americansamoa,Individuals/Families,0,2022-06-30
americansamoa,Childcare and Pre-Schools,0,2022-06-30
americansamoa,K-12 Schools and Districts,0,2022-06-30
americansamoa,Colleges and Universities,0,2022-06-30
americansamoa,Local Government,100,2022-06-30
americansamoa,State Government,0,2022-06-30
americansamoa,Federal/National Government (Including Military),0,2022-06-30
americansamoa,Tribes/Indigenous Peoples,0,2022-06-30
americansamoa,Businesses,6,2022-06-30
americansamoa,Hotels and Other Lodgings,0,2022-06-30
americansamoa,Healthcare,0,2022-06-30
americansamoa,Senior Facilities/Communities,0,2022-06-30
americansamoa,Disability/AFN Organizations,0,2022-06-30
americansamoa,Non-Profit Organizations,0,2022-06-30
americansamoa,Neighborhood Groups,0,2022-06-30
americansamoa,Preparedness Organizations,0,2022-06-30
americansamoa,Faith-based Organizations,0,2022-06-30
americansamoa,"Museums, Libraries, Parks, etc.",0,2022-06-30
americansamoa,Animal Shelter/Service Providers,0,2022-06-30
americansamoa,Agriculture/Livestock Sector,0,2022-06-30
americansamoa,Volunteer Radio Groups,0,2022-06-30
americansamoa,Science/Engineering Organizations,0,2022-06-30
americansamoa,Media Organizations,0,2022-06-30
americansamoa,Other,0,2022-06-30
arizona,Individuals/Families,5,2022-06-30
arizona,Childcare and Pre-Schools,0,2022-06-30
arizona,K-12 Schools and Districts,"9,030",2022-06-30
arizona,Colleges and Universities,0,2022-06-30
arizona,Local Government,600,2022-06-30
arizona,State Government,0,2022-06-30
arizona,Federal/National Government (Including Military),0,2022-06-30
arizona,Tribes/Indigenous Peoples,0,2022-06-30
arizona,Businesses,0,2022-06-30
arizona,Hotels and Other Lodgings,0,2022-06-30
arizona,Healthcare,275,2022-06-30
arizona,Senior Facilities/Communities,0,2022-06-30
arizona,Disability/AFN Organizations,0,2022-06-30
arizona,Non-Profit Organizations,0,2022-06-30
arizona,Neighborhood Groups,0,2022-06-30
arizona,Preparedness Organizations,0,2022-06-30
arizona,Faith-based Organizations,0,2022-06-30
arizona,"Museums, Libraries, Parks, etc.",0,2022-06-30
arizona,Animal Shelter/Service Providers,0,2022-06-30
arizona,Agriculture/Livestock Sector,0,2022-06-30
arizona,Volunteer Radio Groups,0,2022-06-30
arizona,Science/Engineering Organizations,0,2022-06-30
arizona,Media Organizations,0,2022-06-30
arizona,Other,0,2022-06-30
california,Individuals/Families,732,2022-06-30
california,Childcare and Pre-Schools,"18,376",2022-06-30
california,K-12 Schools and Districts,"4,476,054",2022-06-30
california,Colleges and Universities,"1,213,896",2022-06-30
california,Local Government,"545,856",2022-06-30
california,State Government,"63,906",2022-06-30
california,Federal/National Government (Including Military),"97,236",2022-06-30
california,Businesses,"170,474",2022-06-30
california,Hotels and Other Lodgings,"2,150",2022-06-30
california,Healthcare,"129,552",2022-06-30
california,Senior Facilities/Communities,"16,398",2022-06-30
california,Disability/AFN Organizations,"2,391",2022-06-30
california,Non-Profit Organizations,"28,251",2022-06-30
california,Neighborhood Groups,"13,550",2022-06-30
california,Preparedness Organizations,"1,723",2022-06-30
california,Faith-based Organizations,"127,829",2022-06-30
california,"Museums, Libraries, Parks, etc.","1,735",2022-06-30
california,Animal Shelter/Service Providers,110,2022-06-30
california,Agriculture/Livestock Sector,0,2022-06-30
california,Volunteer Radio Groups,365,2022-06-30
california,Science/Engineering Organizations,182,2022-06-30
california,Media Organizations,0,2022-06-30
california,Other,"23,565",2022-06-30
centralus,Individuals/Families,134,2022-06-30
centralus,Childcare and Pre-Schools,700,2022-06-30
centralus,K-12 Schools and Districts,"570,625",2022-06-30
centralus,Colleges and Universities,"42,725",2022-06-30
centralus,Local Government,"3,363",2022-06-30
centralus,State Government,"20,894",2022-06-30
centralus,Federal/National Government (Including Military),"15,000",2022-06-30
centralus,Tribes/Indigenous Peoples,0,2022-06-30
centralus,Businesses,"43,201",2022-06-30
centralus,Hotels and Other Lodgings,0,2022-06-30
centralus,Healthcare,"17,477",2022-06-30
centralus,Senior Facilities/Communities,525,2022-06-30
centralus,Disability/AFN Organizations,250,2022-06-30
centralus,Non-Profit Organizations,480,2022-06-30
centralus,Neighborhood Groups,0,2022-06-30
centralus,Preparedness Organizations,4,2022-06-30
centralus,Faith-based Organizations,"30,000",2022-06-30
centralus,"Museums, Libraries, Parks, etc.",308,2022-06-30
centralus,Animal Shelter/Service Providers,0,2022-06-30
centralus,Agriculture/Livestock Sector,0,2022-06-30
centralus,Volunteer Radio Groups,14,2022-06-30
centralus,Science/Engineering Organizations,0,2022-06-30
centralus,Media Organizations,0,2022-06-30
centralus,Other,"2,200",2022-06-30
cnmi,Individuals/Families,0,2022-06-30
cnmi,Childcare and Pre-Schools,0,2022-06-30
cnmi,K-12 Schools and Districts,0,2022-06-30
cnmi,Colleges and Universities,0,2022-06-30
cnmi,Local Government,0,2022-06-30
cnmi,State Government,0,2022-06-30
cnmi,Federal/National Government (Including Military),0,2022-06-30
cnmi,Businesses,0,2022-06-30
cnmi,Hotels and Other Lodgings,0,2022-06-30
cnmi,Healthcare,0,2022-06-30
cnmi,Senior Facilities/Communities,0,2022-06-30
cnmi,Disability/AFN Organizations,0,2022-06-30
cnmi,Non-Profit Organizations,0,2022-06-30
cnmi,Neighborhood Groups,0,2022-06-30
cnmi,Preparedness Organizations,0,2022-06-30
cnmi,Faith-based Organizations,0,2022-06-30
cnmi,"Museums, Libraries, Parks, etc.",0,2022-06-30
cnmi,Animal Shelter/Service Providers,0,2022-06-30
cnmi,Agriculture/Livestock Sector,0,2022-06-30
cnmi,Volunteer Radio Groups,0,2022-06-30
cnmi,Science/Engineering Organizations,0,2022-06-30
cnmi,Media Organizations,0,2022-06-30
cnmi,Other,0,2022-06-30
colorado,Individuals/Families,7,2022-06-30
colorado,Childcare and Pre-Schools,0,2022-06-30
colorado,K-12 Schools and Districts,0,2022-06-30
colorado,Colleges and Universities,0,2022-06-30
colorado,Local Government,0,2022-06-30
colorado,State Government,0,2022-06-30
colorado,Federal/National Government (Including Military),0,2022-06-30
colorado,Tribes/Indigenous Peoples,0,2022-06-30
colorado,Businesses,0,2022-06-30
colorado,Hotels and Other Lodgings,0,2022-06-30
colorado,Healthcare,423,2022-06-30
colorado,Senior Facilities/Communities,0,2022-06-30
colorado,Disability/AFN Organizations,0,2022-06-30
colorado,Non-Profit Organizations,0,2022-06-30
colorado,Neighborhood Groups,0,2022-06-30
colorado,Preparedness Organizations,0,2022-06-30
colorado,Faith-based Organizations,0,2022-06-30
colorado,"Museums, Libraries, Parks, etc.",0,2022-06-30
colorado,Animal Shelter/Service Providers,0,2022-06-30
colorado,Agriculture/Livestock Sector,0,2022-06-30
colorado,Volunteer Radio Groups,0,2022-06-30
colorado,Science/Engineering Organizations,0,2022-06-30
colorado,Media Organizations,0,2022-06-30
colorado,Other,0,2022-06-30
guam,Individuals/Families,0,2022-06-30
guam,Childcare and Pre-Schools,0,2022-06-30
guam,K-12 Schools and Districts,0,2022-06-30
guam,Colleges and Universities,0,2022-06-30
guam,Local Government,0,2022-06-30
guam,Federal/National Government (Including Military),0,2022-06-30
guam,Businesses,0,2022-06-30
guam,Hotels and Other Lodgings,0,2022-06-30
guam,Healthcare,0,2022-06-30
guam,Disability/AFN Organizations,0,2022-06-30
guam,Non-Profit Organizations,0,2022-06-30
guam,Neighborhood Groups,0,2022-06-30
guam,Faith-based Organizations,0,2022-06-30
guam,"Museums, Libraries, Parks, etc.",0,2022-06-30
guam,Media Organizations,0,2022-06-30
guam,Other,0,2022-06-30
hawaii,Individuals/Families,7,2022-06-30
hawaii,Childcare and Pre-Schools,0,2022-06-30
hawaii,K-12 Schools and Districts,"5,725",2022-06-30
hawaii,Colleges and Universities,0,2022-06-30
hawaii,Local Government,0,2022-06-30
hawaii,State Government,80,2022-06-30
hawaii,Federal/National Government (Including Military),0,2022-06-30
hawaii,Tribes/Indigenous Peoples,0,2022-06-30
hawaii,Businesses,0,2022-06-30
hawaii,Hotels and Other Lodgings,0,2022-06-30
hawaii,Healthcare,0,2022-06-30
hawaii,Senior Facilities/Communities,15,2022-06-30
hawaii,Disability/AFN Organizations,0,2022-06-30
hawaii,Non-Profit Organizations,0,2022-06-30
hawaii,Neighborhood Groups,0,2022-06-30
hawaii,Preparedness Organizations,0,2022-06-30
hawaii,Faith-based Organizations,0,2022-06-30
hawaii,"Museums, Libraries, Parks, etc.",0,2022-06-30
hawaii,Animal Shelter/Service Providers,0,2022-06-30
hawaii,Agriculture/Livestock Sector,0,2022-06-30
hawaii,Volunteer Radio Groups,0,2022-06-30
hawaii,Science/Engineering Organizations,0,2022-06-30
hawaii,Media Organizations,0,2022-06-30
hawaii,Other,0,2022-06-30
idaho,Individuals/Families,14,2022-06-30
idaho,Childcare and Pre-Schools,0,2022-06-30
idaho,K-12 Schools and Districts,"8,490",2022-06-30
idaho,Colleges and Universities,0,2022-06-30
idaho,Local Government,2,2022-06-30
idaho,State Government,0,2022-06-30
idaho,Federal/National Government (Including Military),0,2022-06-30
idaho,Tribes/Indigenous Peoples,0,2022-06-30
idaho,Businesses,0,2022-06-30
idaho,Hotels and Other Lodgings,0,2022-06-30
idaho,Healthcare,241,2022-06-30
idaho,Senior Facilities/Communities,0,2022-06-30
idaho,Disability/AFN Organizations,0,2022-06-30
idaho,Non-Profit Organizations,400,2022-06-30
idaho,Neighborhood Groups,0,2022-06-30
idaho,Preparedness Organizations,0,2022-06-30
idaho,Faith-based Organizations,0,2022-06-30
idaho,"Museums, Libraries, Parks, etc.",0,2022-06-30
idaho,Animal Shelter/Service Providers,0,2022-06-30
idaho,Agriculture/Livestock Sector,0,2022-06-30
idaho,Volunteer Radio Groups,0,2022-06-30
idaho,Science/Engineering Organizations,0,2022-06-30
idaho,Media Organizations,0,2022-06-30
idaho,Other,0,2022-06-30
montana,Individuals/Families,2,2022-06-30
montana,Childcare and Pre-Schools,0,2022-06-30
montana,K-12 Schools and Districts,"5,028",2022-06-30
montana,Colleges and Universities,"1,525",2022-06-30
montana,Local Government,0,2022-06-30
montana,State Government,"5,350",2022-06-30
montana,Federal/National Government (Including Military),0,2022-06-30
montana,Tribes/Indigenous Peoples,0,2022-06-30
montana,Businesses,0,2022-06-30
montana,Hotels and Other Lodgings,0,2022-06-30
montana,Healthcare,"1,405",2022-06-30
montana,Senior Facilities/Communities,0,2022-06-30
montana,Disability/AFN Organizations,0,2022-06-30
montana,Non-Profit Organizations,0,2022-06-30
montana,Neighborhood Groups,0,2022-06-30
montana,Preparedness Organizations,0,2022-06-30
montana,Faith-based Organizations,0,2022-06-30
montana,"Museums, Libraries, Parks, etc.",0,2022-06-30
montana,Animal Shelter/Service Providers,0,2022-06-30
montana,Agriculture/Livestock Sector,0,2022-06-30
montana,Volunteer Radio Groups,0,2022-06-30
montana,Science/Engineering Organizations,0,2022-06-30
montana,Media Organizations,0,2022-06-30
montana,Other,0,2022-06-30
nevada,Individuals/Families,15,2022-06-30
nevada,Childcare and Pre-Schools,105,2022-06-30
nevada,K-12 Schools and Districts,"8,668",2022-06-30
nevada,Colleges and Universities,0,2022-06-30
nevada,Local Government,"6,500",2022-06-30
nevada,State Government,0,2022-06-30
nevada,Federal/National Government (Including Military),0,2022-06-30
nevada,Tribes/Indigenous Peoples,0,2022-06-30
nevada,Businesses,310,2022-06-30
nevada,Hotels and Other Lodgings,0,2022-06-30
nevada,Healthcare,"4,303",2022-06-30
nevada,Senior Facilities/Communities,0,2022-06-30
nevada,Disability/AFN Organizations,10,2022-06-30
nevada,Non-Profit Organizations,4,2022-06-30
nevada,Neighborhood Groups,0,2022-06-30
nevada,Preparedness Organizations,0,2022-06-30
nevada,Faith-based Organizations,0,2022-06-30
